"customer_id","signup_date","gender","age_group","city","acquisition_channel"
C101765,"2022-03-04",Male,"16-18",Bengaluru,Organic
C101766,"2023-02-12",Female,"16-18",Chennai,Organic
C101767,"2022-10-10",Male,"10-12",Chennai,FB Ads
C101768,"2022-07-14",Male,"13-15",Hyderabad,Google Ads
C101769,"2022-05-06",Male,"13-15",Chennai,FB Ads
C101770,"2024-05-18",Male,"10-12",Bengaluru,FB Ads
C101771,"2024-04-23",Female,"13-15",Vijayawada,School Partnership
C101772,"2023-04-11",Female,"10-12",Rajahmundry,FB Ads
C101773,"2022-04-04",Female,"16-18",Hyderabad,Google Ads
C101774,"2023-11-10",Female,"13-15",Vijayawada,FB Ads
C101775,"2022-08-06",Male,"16-18",Rajahmundry,FB Ads
C101776,"2023-10-20",Female,"10-12",Rajahmundry,Google Ads
C101777,"2023-10-17",Male,"13-15",Rajahmundry,School Partnership
C101778,"2023-09-04",Male,"10-12",Delhi,FB Ads
C101779,"2022-01-22",Female,"10-12",Vijayawada,Google Ads
C101780,"2022-02-21",Male,"10-12",Hyderabad,Organic
C101781,"2024-03-16",Female,"10-12",Hyderabad,Organic
C101782,"2022-12-08",Male,"13-15",Rajahmundry,FB Ads
C101783,"2022-09-07",Female,"10-12",Vijayawada,Organic
C101784,"2022-05-09",Female,"13-15",Delhi,Organic
C101785,"2024-03-16",Female,"13-15",Rajahmundry,FB Ads
C101786,"2023-08-02",Female,"16-18",Chennai,Organic
C101787,"2022-07-30",Female,"16-18",Hyderabad,Organic
C101788,"2022-03-12",Male,"13-15",Bengaluru,FB Ads
C101789,"2024-04-29",Female,"13-15",Rajahmundry,FB Ads
C101790,"2024-02-23",Male,"10-12",Chennai,School Partnership
C101791,"2023-07-22",Female,"16-18",Hyderabad,Google Ads
C101792,"2022-08-01",Female,"10-12",Delhi,FB Ads
C101793,"2023-08-24",Female,"10-12",Vijayawada,School Partnership
C101794,"2022-08-10",Male,"10-12",Hyderabad,Google Ads
C101795,"2024-04-12",Male,"13-15",Vijayawada,Organic
C101796,"2024-06-09",Female,"10-12",Vijayawada,Organic
C101797,"2022-08-27",Male,"16-18",Delhi,Google Ads
C101798,"2022-12-03",Male,"10-12",Delhi,FB Ads
C101799,"2024-03-03",Male,"13-15",Rajahmundry,Google Ads
C101800,"2022-06-01",Female,"10-12",Rajahmundry,Google Ads
C101801,"2024-03-18",Female,"10-12",Hyderabad,Google Ads
C101802,"2023-09-03",Male,"16-18",Delhi,School Partnership
C101803,"2022-01-03",Male,"10-12",Chennai,FB Ads
C101804,"2022-10-11",Male,"16-18",Hyderabad,Organic
C101805,"2024-05-29",Female,"13-15",Bengaluru,Referral
C101806,"2022-05-29",Female,"10-12",Vijayawada,Organic
C101807,"2022-05-14",Male,"16-18",Vijayawada,Google Ads
C101808,"2023-07-08",Male,"10-12",Rajahmundry,School Partnership
C101809,"2022-09-14",Male,"16-18",Chennai,Google Ads
C101810,"2024-03-28",Female,"10-12",Delhi,FB Ads
C101811,"2022-06-28",Female,"16-18",Delhi,FB Ads
C101812,"2022-04-23",Male,"10-12",Rajahmundry,FB Ads
C101813,"2023-11-08",Male,"13-15",Bengaluru,FB Ads
C101814,"2024-06-06",Male,"16-18",Hyderabad,Google Ads
C101815,"2022-01-27",Other,"16-18",Hyderabad,Google Ads
C101816,"2022-05-15",Male,"16-18",Chennai,Google Ads
C101817,"2022-01-16",Female,"16-18",Rajahmundry,Organic
C101818,"2023-01-02",Female,"16-18",Rajahmundry,FB Ads
C101819,"2024-03-19",Male,"10-12",Bengaluru,Google Ads
C101820,"2024-03-18",Male,"10-12",Hyderabad,FB Ads
C101821,"2022-09-01",Male,"10-12",Rajahmundry,FB Ads
C101822,"2023-08-26",Female,"13-15",Delhi,Google Ads
C101823,"2022-11-28",Female,"13-15",Chennai,Google Ads
C101824,"2022-01-17",Female,"13-15",Hyderabad,FB Ads
C101825,"2022-06-28",Female,"10-12",Bengaluru,Referral
C101826,"2022-09-29",Male,"13-15",Chennai,Organic
C101827,"2022-02-23",Other,"10-12",Vijayawada,School Partnership
C101828,"2022-05-10",Female,"13-15",Delhi,Organic
C101829,"2024-01-30",Male,"13-15",Bengaluru,Organic
C101830,"2023-03-08",Other,"16-18",Chennai,Referral
C101831,"2023-06-23",Female,"13-15",Rajahmundry,Organic
C101832,"2022-04-27",Female,"13-15",Vijayawada,Google Ads
C101833,"2024-02-03",Female,"10-12",Bengaluru,Referral
C101834,"2022-03-07",Female,"13-15",Rajahmundry,Referral
C101835,"2023-05-03",Female,"10-12",Delhi,School Partnership
C101836,"2023-04-05",Male,"13-15",Vijayawada,Organic
C101837,"2024-03-07",Male,"13-15",Hyderabad,Google Ads
C101838,"2023-01-06",Female,"10-12",Rajahmundry,Organic
C101839,"2023-06-10",Male,"10-12",Chennai,FB Ads
C101840,"2023-08-31",Male,"16-18",Bengaluru,Referral
C101841,"2022-04-22",Male,"16-18",Vijayawada,FB Ads
C101842,"2023-04-08",Male,"13-15",Rajahmundry,FB Ads
C101843,"2023-05-31",Female,"10-12",Hyderabad,FB Ads
C101844,"2022-08-15",Female,"10-12",Bengaluru,Google Ads
C101845,"2023-09-22",Male,"13-15",Bengaluru,School Partnership
C101846,"2022-02-14",Male,"16-18",Rajahmundry,Organic
C101847,"2024-01-15",Male,"10-12",Hyderabad,FB Ads
C101848,"2024-03-13",Female,"16-18",Delhi,Referral
C101849,"2024-06-06",Female,"10-12",Delhi,FB Ads
C101850,"2023-11-06",Male,"16-18",Vijayawada,Organic
C101851,"2023-06-18",Female,"13-15",Rajahmundry,FB Ads
C101852,"2022-11-05",Female,"16-18",Vijayawada,Organic
C101853,"2023-04-15",Female,"13-15",Delhi,Organic
C101854,"2023-10-21",Female,"13-15",Bengaluru,Referral
C101855,"2022-02-01",Male,"10-12",Vijayawada,FB Ads
C101856,"2022-03-04",Female,"10-12",Hyderabad,School Partnership
C101857,"2023-05-06",Male,"16-18",Chennai,Referral
C101858,"2024-05-17",Female,"16-18",Delhi,Google Ads
C101859,"2023-02-16",Female,"16-18",Delhi,Organic
C101860,"2023-03-13",Female,"13-15",Hyderabad,FB Ads
C101861,"2023-12-04",Female,"16-18",Vijayawada,Organic
C101862,"2022-04-21",Male,"10-12",Rajahmundry,School Partnership
C101863,"2023-05-18",Female,"13-15",Bengaluru,Organic
C101864,"2023-12-31",Other,"13-15",Chennai,Organic
C101865,"2023-03-31",Female,"13-15",Rajahmundry,FB Ads
C101866,"2022-03-17",Male,"13-15",Rajahmundry,Organic
C101867,"2022-03-24",Male,"10-12",Hyderabad,Organic
C101868,"2022-11-26",Male,"13-15",Vijayawada,FB Ads
C101869,"2023-09-15",Female,"16-18",Delhi,Organic
C101870,"2022-06-01",Female,"13-15",Delhi,Organic
C101871,"2022-03-09",Male,"10-12",Hyderabad,FB Ads
C101872,"2022-05-10",Female,"10-12",Vijayawada,Google Ads
C101873,"2022-10-09",Female,"10-12",Hyderabad,FB Ads
C101874,"2023-10-02",Female,"10-12",Delhi,FB Ads
C101875,"2023-10-11",Female,"13-15",Rajahmundry,FB Ads
C101876,"2023-08-23",Female,"13-15",Bengaluru,FB Ads
C101877,"2023-07-16",Female,"13-15",Vijayawada,School Partnership
C101878,"2023-12-31",Male,"13-15",Chennai,Organic
C101879,"2022-11-29",Female,"16-18",Chennai,Google Ads
C101880,"2023-01-26",Female,"10-12",Rajahmundry,Referral
C101881,"2023-09-04",Female,"13-15",Hyderabad,Referral
C101882,"2023-06-28",Female,"16-18",Hyderabad,Organic
C101883,"2022-10-29",Female,"10-12",Delhi,Organic
C101884,"2023-04-10",Male,"10-12",Rajahmundry,Google Ads
C101885,"2023-06-02",Male,"16-18",Delhi,Organic
C101886,"2023-09-12",Male,"13-15",Delhi,Referral
C101887,"2023-03-17",Male,"13-15",Chennai,Google Ads
C101888,"2022-04-12",Female,"10-12",Delhi,Google Ads
C101889,"2024-03-23",Other,"13-15",Delhi,Organic
C101890,"2023-12-20",Male,"13-15",Chennai,Google Ads
C101891,"2022-04-28",Male,"10-12",Hyderabad,Google Ads
C101892,"2024-05-23",Female,"13-15",Vijayawada,Referral
C101893,"2023-11-02",Male,"10-12",Bengaluru,Organic
C101894,"2023-10-29",Female,"13-15",Delhi,Organic
C101895,"2024-06-17",Female,"10-12",Vijayawada,FB Ads
C101896,"2024-02-27",Female,"10-12",Chennai,Organic
C101897,"2023-07-19",Male,"10-12",Vijayawada,FB Ads
C101898,"2024-01-09",Male,"10-12",Bengaluru,School Partnership
C101899,"2024-06-05",Female,"16-18",Vijayawada,FB Ads
C101900,"2022-08-09",Female,"10-12",Vijayawada,Referral
C101901,"2023-03-17",Male,"13-15",Vijayawada,Organic
C101902,"2023-04-08",Female,"10-12",Vijayawada,Organic
C101903,"2022-08-22",Male,"13-15",Rajahmundry,Organic
C101904,"2023-02-28",Female,"16-18",Delhi,Organic
C101905,"2022-12-14",Male,"10-12",Chennai,School Partnership
C101906,"2024-04-27",Female,"16-18",Bengaluru,Organic
C101907,"2023-04-10",Male,"10-12",Chennai,Google Ads
C101908,"2023-02-13",Male,"13-15",Rajahmundry,FB Ads
C101909,"2023-03-02",Male,"13-15",Rajahmundry,School Partnership
C101910,"2024-01-18",Male,"16-18",Rajahmundry,Organic
C101911,"2022-04-08",Female,"13-15",Delhi,Organic
C101912,"2022-11-17",Other,"13-15",Rajahmundry,Organic
C101913,"2023-03-14",Male,"10-12",Vijayawada,FB Ads
C101914,"2022-11-17",Male,"10-12",Chennai,Organic
C101915,"2023-11-13",Female,"16-18",Hyderabad,Referral
C101916,"2022-09-19",Female,"13-15",Bengaluru,Google Ads
C101917,"2023-01-19",Female,"13-15",Rajahmundry,Google Ads
C101918,"2022-06-06",Male,"16-18",Chennai,FB Ads
C101919,"2023-12-05",Male,"13-15",Rajahmundry,Organic
C101920,"2023-05-01",Female,"16-18",Delhi,FB Ads
C101921,"2022-03-10",Male,"13-15",Rajahmundry,School Partnership
C101922,"2022-04-04",Female,"13-15",Rajahmundry,Referral
C101923,"2024-05-01",Male,"16-18",Rajahmundry,Referral
C101924,"2022-03-29",Female,"10-12",Rajahmundry,Referral
C101925,"2022-04-06",Male,"10-12",Bengaluru,Organic
C101926,"2023-03-19",Female,"13-15",Chennai,Organic
C101927,"2022-04-09",Female,"10-12",Delhi,Organic
C101928,"2024-02-02",Female,"13-15",Rajahmundry,Organic
C101929,"2024-01-27",Male,"16-18",Rajahmundry,Organic
C101930,"2023-01-17",Female,"13-15",Rajahmundry,FB Ads
C101931,"2024-04-11",Female,"13-15",Rajahmundry,Google Ads
C101932,"2022-05-14",Female,"16-18",Vijayawada,Referral
C101933,"2023-07-24",Female,"13-15",Vijayawada,Google Ads
C101934,"2022-03-03",Female,"13-15",Hyderabad,School Partnership
C101935,"2023-08-24",Female,"13-15",Rajahmundry,Organic
C101936,"2023-07-30",Male,"16-18",Hyderabad,Organic
C101937,"2023-07-30",Female,"13-15",Bengaluru,Google Ads
C101938,"2022-12-04",Female,"16-18",Hyderabad,Organic
C101939,"2023-11-18",Male,"16-18",Chennai,Organic
C101940,"2022-05-06",Male,"13-15",Vijayawada,Organic
C101941,"2023-02-25",Male,"13-15",Vijayawada,Organic
C101942,"2022-12-29",Female,"16-18",Rajahmundry,FB Ads
C101943,"2024-06-13",Female,"13-15",Rajahmundry,FB Ads
C101944,"2023-11-13",Female,"16-18",Bengaluru,FB Ads
C101945,"2024-02-08",Female,"16-18",Delhi,Google Ads
C101946,"2023-03-10",Male,"13-15",Bengaluru,FB Ads
C101947,"2024-06-07",Male,"13-15",Chennai,Organic
C101948,"2024-01-09",Male,"16-18",Rajahmundry,Organic
C101949,"2022-02-22",Male,"16-18",Rajahmundry,Organic
C101950,"2022-10-22",Male,"13-15",Bengaluru,Google Ads
C101951,"2023-09-07",Male,"10-12",Bengaluru,Google Ads
C101952,"2022-11-16",Female,"13-15",Bengaluru,Google Ads
C101953,"2022-12-27",Female,"13-15",Vijayawada,Organic
C101954,"2022-04-17",Other,"13-15",Hyderabad,FB Ads
C101955,"2023-08-15",Female,"13-15",Hyderabad,FB Ads
C101956,"2023-06-04",Female,"13-15",Rajahmundry,FB Ads
C101957,"2022-08-06",Male,"13-15",Vijayawada,FB Ads
C101958,"2022-06-08",Female,"10-12",Bengaluru,FB Ads
C101959,"2023-11-04",Female,"13-15",Rajahmundry,FB Ads
C101960,"2023-05-09",Male,"13-15",Vijayawada,Google Ads
C101961,"2022-08-18",Male,"10-12",Chennai,Organic
C101962,"2024-05-17",Female,"10-12",Delhi,Google Ads
C101963,"2022-04-21",Male,"13-15",Vijayawada,Organic
C101964,"2022-12-25",Female,"13-15",Rajahmundry,Organic
C101965,"2024-05-15",Female,"10-12",Hyderabad,School Partnership
C101966,"2023-07-24",Male,"16-18",Bengaluru,School Partnership
C101967,"2023-01-12",Male,"13-15",Delhi,Organic
C101968,"2022-04-28",Male,"16-18",Chennai,FB Ads
C101969,"2024-02-20",Male,"13-15",Delhi,Organic
C101970,"2022-10-13",Male,"13-15",Delhi,FB Ads
C101971,"2023-08-11",Female,"16-18",Vijayawada,Referral
C101972,"2022-08-20",Male,"13-15",Rajahmundry,School Partnership
C101973,"2024-04-06",Female,"13-15",Rajahmundry,Google Ads
C101974,"2023-03-16",Male,"10-12",Delhi,FB Ads
C101975,"2024-05-15",Female,"13-15",Bengaluru,Google Ads
C101976,"2023-07-29",Male,"10-12",Rajahmundry,Organic
C101977,"2024-02-25",Male,"10-12",Delhi,School Partnership
C101978,"2024-04-18",Female,"10-12",Rajahmundry,Referral
C101979,"2023-09-29",Female,"10-12",Bengaluru,FB Ads
C101980,"2023-09-21",Male,"16-18",Chennai,Organic
C101981,"2023-11-23",Female,"10-12",Delhi,Organic
C101982,"2023-10-21",Male,"13-15",Hyderabad,Organic
C101983,"2023-07-25",Female,"16-18",Hyderabad,Referral
C101984,"2022-01-27",Male,"13-15",Delhi,FB Ads
C101985,"2023-09-16",Male,"10-12",Vijayawada,Organic
C101986,"2023-11-05",Female,"13-15",Chennai,FB Ads
C101987,"2024-04-29",Female,"13-15",Vijayawada,Referral
C101988,"2023-12-12",Male,"13-15",Hyderabad,Organic
C101989,"2022-10-01",Female,"16-18",Bengaluru,Referral
C101990,"2022-01-30",Female,"16-18",Delhi,Referral
C101991,"2022-07-04",Male,"13-15",Rajahmundry,School Partnership
C101992,"2022-10-07",Female,"13-15",Hyderabad,FB Ads
C101993,"2023-12-21",Male,"13-15",Chennai,Organic
C101994,"2024-02-20",Female,"10-12",Hyderabad,FB Ads
C101995,"2022-11-13",Female,"16-18",Chennai,Organic
C101996,"2022-12-14",Female,"10-12",Chennai,Organic
C101997,"2022-12-26",Male,"13-15",Delhi,Google Ads
C101998,"2022-01-07",Male,"16-18",Chennai,FB Ads
C101999,"2022-07-05",Male,"13-15",Vijayawada,Referral
C102000,"2024-06-09",Male,"13-15",Bengaluru,Organic
C102001,"2022-05-27",Male,"13-15",Hyderabad,Google Ads
C102002,"2023-08-03",Female,"16-18",Bengaluru,Google Ads
C102003,"2023-11-05",Male,"13-15",Rajahmundry,Google Ads
C102004,"2023-02-15",Male,"16-18",Hyderabad,Referral
C102005,"2022-03-13",Female,"10-12",Bengaluru,Google Ads
C102006,"2022-05-26",Male,"16-18",Bengaluru,School Partnership
C102007,"2024-01-29",Female,"16-18",Delhi,Organic
C102008,"2023-10-11",Male,"10-12",Delhi,FB Ads
C102009,"2022-02-01",Female,"13-15",Rajahmundry,Organic
C102010,"2022-04-04",Male,"10-12",Chennai,Organic
C102011,"2024-02-04",Male,"13-15",Hyderabad,Organic
C102012,"2023-06-28",Female,"13-15",Delhi,Organic
C102013,"2022-08-09",Male,"13-15",Hyderabad,Organic
C102014,"2023-01-21",Female,"10-12",Rajahmundry,Organic
C102015,"2023-03-06",Male,"10-12",Delhi,Organic
C102016,"2023-04-10",Male,"10-12",Delhi,School Partnership
C102017,"2022-12-16",Female,"13-15",Chennai,Organic
C102018,"2022-06-11",Male,"13-15",Hyderabad,Google Ads
C102019,"2023-01-14",Female,"16-18",Hyderabad,Organic
C102020,"2022-11-16",Other,"13-15",Hyderabad,School Partnership
C102021,"2024-01-09",Female,"13-15",Chennai,Referral
C102022,"2022-11-29",Female,"16-18",Delhi,Google Ads
C102023,"2024-03-06",Male,"13-15",Rajahmundry,Google Ads
C102024,"2023-08-05",Male,"16-18",Hyderabad,Organic
C102025,"2023-09-03",Male,"13-15",Bengaluru,School Partnership
C102026,"2022-03-28",Female,"10-12",Chennai,Referral
C102027,"2022-02-23",Other,"10-12",Vijayawada,Referral
C102028,"2022-06-09",Male,"13-15",Rajahmundry,Google Ads
C102029,"2022-06-11",Female,"10-12",Bengaluru,Organic
C102030,"2024-02-12",Male,"13-15",Hyderabad,Referral
C102031,"2023-09-25",Female,"13-15",Vijayawada,Organic
C102032,"2022-02-20",Male,"13-15",Rajahmundry,FB Ads
C102033,"2023-11-22",Other,"13-15",Chennai,Organic
C102034,"2022-03-25",Female,"10-12",Vijayawada,School Partnership
C102035,"2022-10-06",Male,"13-15",Delhi,Organic
C102036,"2023-03-30",Male,"13-15",Vijayawada,Organic
C102037,"2023-11-09",Male,"16-18",Bengaluru,FB Ads
C102038,"2023-03-11",Male,"13-15",Rajahmundry,Google Ads
C102039,"2023-05-13",Male,"16-18",Bengaluru,Google Ads
C102040,"2023-09-14",Female,"16-18",Bengaluru,Organic
C102041,"2023-03-29",Female,"13-15",Hyderabad,Organic
C102042,"2023-03-01",Female,"10-12",Chennai,Google Ads
C102043,"2022-10-07",Male,"13-15",Vijayawada,School Partnership
C102044,"2022-08-09",Female,"13-15",Rajahmundry,Referral
C102045,"2024-02-13",Female,"13-15",Delhi,FB Ads
C102046,"2023-06-09",Male,"13-15",Chennai,School Partnership
C102047,"2022-04-27",Female,"13-15",Chennai,FB Ads
C102048,"2022-12-20",Female,"13-15",Rajahmundry,FB Ads
C102049,"2023-03-17",Male,"13-15",Chennai,FB Ads
C102050,"2022-04-24",Male,"10-12",Hyderabad,FB Ads
C102051,"2022-10-18",Female,"16-18",Chennai,Google Ads
C102052,"2023-11-26",Male,"10-12",Hyderabad,FB Ads
C102053,"2023-11-26",Female,"10-12",Vijayawada,Organic
C102054,"2023-08-31",Female,"13-15",Vijayawada,Organic
C102055,"2023-05-14",Female,"13-15",Bengaluru,Organic
C102056,"2023-06-24",Male,"13-15",Hyderabad,FB Ads
C102057,"2023-11-15",Male,"10-12",Delhi,Organic
C102058,"2022-11-12",Female,"13-15",Vijayawada,Organic
C102059,"2022-02-16",Female,"13-15",Chennai,Google Ads
C102060,"2022-08-14",Male,"16-18",Rajahmundry,Google Ads
C102061,"2023-02-09",Female,"16-18",Rajahmundry,Google Ads
C102062,"2023-09-06",Female,"13-15",Hyderabad,FB Ads
C102063,"2022-02-26",Male,"13-15",Delhi,Referral
C102064,"2022-01-08",Male,"13-15",Bengaluru,School Partnership
C102065,"2022-07-29",Female,"10-12",Chennai,Referral
C102066,"2022-11-05",Male,"13-15",Hyderabad,Google Ads
C102067,"2022-08-05",Male,"13-15",Rajahmundry,Organic
C102068,"2024-02-25",Male,"16-18",Hyderabad,School Partnership
C102069,"2022-05-21",Male,"10-12",Chennai,Organic
C102070,"2024-02-22",Female,"13-15",Delhi,Organic
C102071,"2022-09-19",Female,"13-15",Delhi,FB Ads
C102072,"2022-10-24",Male,"13-15",Vijayawada,Organic
C102073,"2022-12-02",Female,"10-12",Chennai,School Partnership
C102074,"2022-05-03",Female,"16-18",Vijayawada,FB Ads
C102075,"2022-01-08",Female,"13-15",Vijayawada,FB Ads
C102076,"2023-05-25",Male,"13-15",Vijayawada,Google Ads
C102077,"2024-02-04",Male,"10-12",Hyderabad,FB Ads
C102078,"2023-03-17",Other,"13-15",Rajahmundry,Organic
C102079,"2022-06-29",Female,"13-15",Delhi,Google Ads
C102080,"2022-05-13",Male,"10-12",Hyderabad,Google Ads
C102081,"2023-01-25",Male,"10-12",Rajahmundry,FB Ads
C102082,"2023-06-30",Male,"16-18",Delhi,Google Ads
C102083,"2023-12-22",Female,"10-12",Chennai,Organic
C102084,"2022-08-24",Female,"10-12",Delhi,Organic
C102085,"2023-05-28",Female,"13-15",Delhi,Organic
C102086,"2023-07-27",Male,"16-18",Delhi,FB Ads
C102087,"2024-05-03",Female,"10-12",Bengaluru,Referral
C102088,"2023-11-16",Female,"13-15",Chennai,Referral
C102089,"2024-04-05",Male,"10-12",Hyderabad,FB Ads
C102090,"2022-12-29",Female,"10-12",Hyderabad,FB Ads
C102091,"2022-03-15",Other,"10-12",Rajahmundry,Google Ads
C102092,"2023-02-11",Male,"16-18",Hyderabad,Organic
C102093,"2024-06-01",Female,"10-12",Vijayawada,Organic
C102094,"2024-01-30",Male,"10-12",Delhi,School Partnership
C102095,"2022-02-13",Female,"13-15",Hyderabad,Google Ads
C102096,"2023-03-23",Female,"16-18",Rajahmundry,School Partnership
C102097,"2022-01-20",Female,"10-12",Rajahmundry,Organic
C102098,"2023-04-16",Female,"13-15",Vijayawada,Google Ads
C102099,"2022-03-21",Male,"10-12",Rajahmundry,Organic
C102100,"2024-06-01",Female,"13-15",Bengaluru,Organic
C102101,"2022-11-17",Female,"13-15",Delhi,FB Ads
C102102,"2023-08-13",Male,"13-15",Delhi,Organic
C102103,"2023-03-16",Female,"13-15",Delhi,Organic
C102104,"2023-08-11",Female,"13-15",Chennai,Organic
C102105,"2023-02-19",Male,"10-12",Hyderabad,Organic
C102106,"2023-12-28",Female,"13-15",Bengaluru,Google Ads
C102107,"2023-10-18",Female,"10-12",Hyderabad,FB Ads
C102108,"2023-03-04",Male,"16-18",Bengaluru,Organic
C102109,"2022-10-24",Other,"16-18",Hyderabad,Organic
C102110,"2022-04-28",Male,"16-18",Vijayawada,Organic
C102111,"2023-02-19",Male,"16-18",Rajahmundry,Google Ads
C102112,"2022-01-22",Male,"13-15",Rajahmundry,Organic
C102113,"2022-11-29",Female,"13-15",Vijayawada,Google Ads
C102114,"2022-06-25",Female,"10-12",Bengaluru,Organic
C102115,"2024-03-31",Male,"13-15",Chennai,Organic
C102116,"2023-09-25",Male,"13-15",Bengaluru,Referral
C102117,"2023-04-17",Female,"13-15",Rajahmundry,Google Ads
C102118,"2024-05-01",Male,"16-18",Chennai,Organic
C102119,"2023-12-08",Female,"10-12",Hyderabad,Referral
C102120,"2023-01-06",Female,"13-15",Chennai,FB Ads
C102121,"2022-04-01",Female,"16-18",Bengaluru,Referral
C102122,"2023-03-24",Other,"10-12",Vijayawada,Google Ads
C102123,"2024-05-14",Male,"13-15",Hyderabad,Google Ads
C102124,"2022-04-19",Other,"16-18",Bengaluru,School Partnership
C102125,"2022-09-07",Female,"13-15",Hyderabad,Organic
C102126,"2023-03-23",Female,"13-15",Chennai,Google Ads
C102127,"2023-08-27",Male,"10-12",Rajahmundry,FB Ads
C102128,"2023-02-15",Female,"13-15",Bengaluru,Organic
C102129,"2023-06-21",Male,"16-18",Vijayawada,Organic
C102130,"2022-03-22",Male,"13-15",Chennai,Organic
C102131,"2023-02-10",Male,"13-15",Bengaluru,Google Ads
C102132,"2024-06-10",Female,"10-12",Vijayawada,FB Ads
C102133,"2022-11-14",Female,"10-12",Bengaluru,FB Ads
C102134,"2024-02-03",Female,"16-18",Chennai,Organic
C102135,"2022-12-14",Female,"13-15",Bengaluru,FB Ads
C102136,"2022-08-15",Male,"13-15",Hyderabad,School Partnership
C102137,"2022-12-08",Female,"10-12",Chennai,FB Ads
C102138,"2024-03-08",Male,"13-15",Bengaluru,Google Ads
C102139,"2022-06-22",Female,"16-18",Rajahmundry,Google Ads
C102140,"2022-03-20",Female,"13-15",Bengaluru,Google Ads
C102141,"2023-06-07",Female,"10-12",Hyderabad,FB Ads
C102142,"2023-10-11",Female,"13-15",Vijayawada,Referral
C102143,"2022-04-27",Male,"16-18",Vijayawada,FB Ads
C102144,"2023-06-28",Male,"13-15",Vijayawada,Referral
C102145,"2023-06-07",Female,"16-18",Rajahmundry,Organic
C102146,"2022-07-18",Male,"13-15",Hyderabad,Organic
C102147,"2024-03-05",Male,"16-18",Chennai,Organic
C102148,"2022-12-24",Female,"13-15",Vijayawada,Google Ads
C102149,"2022-12-26",Female,"10-12",Hyderabad,FB Ads
C102150,"2024-01-15",Male,"13-15",Bengaluru,Organic
C102151,"2024-04-18",Male,"10-12",Rajahmundry,Organic
C102152,"2023-10-23",Female,"16-18",Hyderabad,School Partnership
C102153,"2024-04-14",Female,"16-18",Hyderabad,Referral
C102154,"2022-06-01",Male,"13-15",Chennai,FB Ads
C102155,"2022-08-30",Male,"13-15",Hyderabad,Google Ads
C102156,"2022-04-16",Male,"10-12",Chennai,FB Ads
C102157,"2022-05-30",Male,"16-18",Rajahmundry,FB Ads
C102158,"2022-09-20",Male,"13-15",Rajahmundry,School Partnership
C102159,"2022-07-22",Female,"10-12",Bengaluru,Organic
C102160,"2022-06-27",Female,"13-15",Chennai,FB Ads
C102161,"2023-09-09",Female,"10-12",Chennai,Organic
C102162,"2022-06-06",Male,"13-15",Vijayawada,FB Ads
C102163,"2024-02-18",Female,"13-15",Vijayawada,FB Ads
C102164,"2024-02-17",Male,"10-12",Bengaluru,FB Ads
C102165,"2023-11-03",Other,"16-18",Rajahmundry,Organic
C102166,"2022-03-19",Female,"10-12",Delhi,FB Ads
C102167,"2022-07-01",Male,"10-12",Vijayawada,Organic
C102168,"2024-03-02",Female,"10-12",Hyderabad,Organic
C102169,"2023-10-06",Male,"16-18",Rajahmundry,Organic
C102170,"2023-05-21",Female,"13-15",Delhi,Google Ads
C102171,"2023-04-21",Male,"13-15",Hyderabad,FB Ads
C102172,"2024-02-12",Male,"10-12",Chennai,Google Ads
C102173,"2023-08-01",Female,"10-12",Rajahmundry,Google Ads
C102174,"2024-02-18",Male,"13-15",Bengaluru,Google Ads
C102175,"2023-08-17",Female,"16-18",Chennai,FB Ads
C102176,"2023-04-05",Male,"16-18",Chennai,FB Ads
C102177,"2023-11-29",Female,"10-12",Hyderabad,FB Ads
C102178,"2023-08-02",Female,"13-15",Chennai,Google Ads
C102179,"2023-10-21",Female,"16-18",Vijayawada,FB Ads
C102180,"2023-10-13",Male,"13-15",Rajahmundry,Referral
C102181,"2023-10-02",Male,"16-18",Vijayawada,Referral
C102182,"2022-11-27",Male,"10-12",Hyderabad,Organic
C102183,"2024-06-03",Male,"16-18",Delhi,Organic
C102184,"2023-10-05",Female,"16-18",Hyderabad,Google Ads
C102185,"2022-11-20",Female,"16-18",Rajahmundry,Organic
C102186,"2022-06-04",Female,"13-15",Chennai,Organic
C102187,"2023-03-27",Female,"13-15",Bengaluru,Referral
C102188,"2022-03-11",Female,"16-18",Hyderabad,Organic
C102189,"2023-04-26",Female,"10-12",Rajahmundry,School Partnership
C102190,"2023-03-29",Male,"13-15",Bengaluru,Google Ads
C102191,"2023-10-09",Female,"13-15",Chennai,Google Ads
C102192,"2022-11-07",Female,"16-18",Delhi,Organic
C102193,"2024-03-26",Female,"16-18",Hyderabad,Organic
C102194,"2022-10-09",Male,"10-12",Delhi,FB Ads
C102195,"2023-08-29",Male,"16-18",Rajahmundry,Organic
C102196,"2022-02-27",Male,"13-15",Delhi,Organic
C102197,"2022-12-27",Female,"10-12",Delhi,Organic
C102198,"2023-06-04",Female,"13-15",Rajahmundry,Organic
C102199,"2022-03-17",Male,"10-12",Rajahmundry,Organic
C102200,"2022-11-14",Other,"13-15",Hyderabad,Google Ads
C102201,"2023-04-18",Male,"16-18",Delhi,Organic
C102202,"2023-04-08",Male,"13-15",Bengaluru,Organic
C102203,"2022-02-08",Male,"13-15",Rajahmundry,Google Ads
C102204,"2022-02-28",Female,"16-18",Chennai,School Partnership
C102205,"2023-01-13",Female,"13-15",Delhi,Organic
