customer_id,date,sessions,minutes_watched,courses_completed
C100068,2025-07-19,5,150,2
C100068,2025-06-19,6,168,1
C100068,2025-05-20,6,78,1
C100068,2025-04-18,7,140,1
C100068,2025-03-20,6,240,0
C100068,2025-02-14,3,102,1
C100068,2025-01-19,3,87,1
C100068,2024-12-17,9,387,3
C100069,2025-11-14,12,288,0
C100069,2025-10-16,4,148,1
C100069,2025-09-13,7,175,0
C100069,2025-08-15,7,182,0
C100069,2025-07-18,8,168,1
C100069,2025-06-19,10,120,0
C100069,2025-05-20,4,108,0
C100069,2025-04-18,9,261,0
C100069,2025-03-16,3,72,1
C100069,2025-02-19,7,231,0
C100069,2025-01-18,6,150,0
C100069,2024-12-20,4,88,2
C100070,2025-11-14,3,51,0
C100070,2025-10-16,5,70,1
C100070,2025-09-13,7,182,0
C100070,2025-08-17,1,30,0
C100070,2025-07-15,5,115,1
C100070,2025-06-14,9,216,0
C100070,2025-05-20,10,260,0
C100070,2025-04-18,7,175,1
C100070,2025-03-17,9,135,1
C100070,2025-02-14,8,328,1
C100070,2025-01-19,9,189,1
C100070,2024-12-18,8,264,1
C100071,2025-11-12,5,90,1
C100071,2025-10-16,6,54,2
C100071,2025-09-12,6,126,0
C100071,2025-08-14,12,348,0
C100071,2025-07-15,9,81,2
C100071,2025-06-19,7,147,0
C100071,2025-05-20,7,168,2
C100071,2025-04-17,3,87,1
C100071,2025-03-18,13,442,0
C100071,2025-02-15,6,192,2
C100071,2025-01-15,2,94,0
C100071,2024-12-18,9,225,0
C100072,2025-11-15,4,68,0
C100072,2025-10-14,6,258,0
C100072,2025-09-14,9,243,1
C100072,2025-08-17,6,144,1
C100072,2025-07-18,7,168,1
C100072,2025-06-18,9,108,1
C100072,2025-05-16,7,189,1
C100072,2025-04-19,3,30,0
C100072,2025-03-17,5,165,0
C100072,2025-02-15,3,90,0
C100072,2025-01-17,3,36,0
C100072,2024-12-16,8,216,0
C100073,2025-11-15,9,342,1
C100073,2025-10-16,5,160,0
C100073,2025-09-14,10,180,0
C100073,2025-08-15,8,168,0
C100073,2025-07-14,4,72,0
C100073,2025-06-19,9,306,0
C100073,2025-05-16,5,170,0
C100073,2025-04-18,10,250,0
C100073,2025-03-16,3,90,0
C100073,2025-02-19,11,154,0
C100073,2025-01-15,6,72,0
C100073,2024-12-17,6,138,0
C100074,2025-11-13,11,330,0
C100074,2025-10-16,7,266,1
C100074,2025-09-14,2,56,1
C100074,2025-08-15,7,119,0
C100074,2025-07-19,10,140,0
C100074,2025-06-18,5,65,1
C100074,2025-05-17,7,56,1
C100074,2025-04-16,8,256,0
C100074,2025-03-19,4,56,2
C100074,2025-02-19,3,39,1
C100074,2025-01-20,5,200,2
C100074,2024-12-21,8,256,1
C100075,2025-11-15,4,84,0
C100075,2025-10-16,7,119,1
C100075,2025-09-12,7,133,0
C100075,2025-08-14,6,174,0
C100075,2025-07-18,4,84,0
C100075,2025-06-18,5,95,0
C100075,2025-05-19,9,234,0
C100075,2025-04-15,6,156,0
C100075,2025-03-17,5,85,1
C100075,2025-02-18,7,175,0
C100075,2025-01-20,8,288,0
C100075,2024-12-16,4,84,0
C100076,2025-11-12,7,287,1
C100076,2025-10-13,8,104,0
C100076,2025-09-12,7,119,0
C100076,2025-08-17,7,154,0
C100076,2025-07-17,9,252,0
C100076,2025-06-18,9,216,1
C100076,2025-05-17,10,330,1
C100076,2025-04-15,7,224,0
C100076,2025-03-17,3,72,1
C100076,2025-02-14,4,68,0
C100076,2025-01-20,7,112,1
C100076,2024-12-17,5,160,0
C100077,2025-11-13,3,45,0
C100077,2025-10-15,4,172,0
C100077,2025-09-12,3,3,1
C100077,2025-08-13,11,264,0
C100077,2025-07-14,6,126,0
C100077,2025-06-19,5,150,1
C100077,2025-05-17,5,125,1
C100077,2025-04-17,2,36,1
C100077,2025-03-18,8,248,0
C100077,2025-02-16,7,168,0
C100077,2025-01-20,3,75,0
C100077,2024-12-16,5,130,0
C100078,2025-11-16,6,66,0
C100078,2025-10-14,6,252,0
C100078,2025-09-12,9,297,1
C100078,2025-08-13,5,130,0
C100078,2025-07-17,5,45,0
C100078,2025-06-15,2,56,2
C100078,2025-05-19,4,116,0
C100078,2025-04-20,8,312,0
C100078,2025-03-16,8,184,0
C100078,2025-02-15,8,96,0
C100078,2025-01-16,9,342,1
C100078,2024-12-21,4,84,1
C100079,2025-11-11,5,100,1
C100079,2025-10-15,10,230,2
C100079,2025-09-16,3,102,0
C100079,2025-08-18,4,120,0
C100079,2025-07-15,5,165,0
C100079,2025-06-18,6,168,0
C100079,2025-05-17,9,207,2
C100079,2025-04-16,9,288,0
C100079,2025-03-18,5,50,0
C100079,2025-02-16,8,192,0
C100079,2025-01-20,5,85,2
C100079,2024-12-18,3,51,0
C100080,2025-11-12,10,310,0
C100080,2025-10-12,8,104,2
C100080,2025-09-17,9,369,0
C100080,2025-08-16,5,65,0
C100080,2025-07-15,6,300,0
C100080,2025-06-16,4,104,0
C100080,2025-05-16,7,259,0
C100080,2025-04-16,9,351,0
C100080,2025-03-16,10,250,0
C100080,2025-02-18,3,84,0
C100080,2025-01-16,7,336,0
C100080,2024-12-16,6,84,1
C100081,2025-11-14,5,120,1
C100081,2025-10-15,7,322,2
C100081,2025-09-12,5,90,1
C100081,2025-08-15,9,216,1
C100081,2025-07-18,7,154,2
C100081,2025-06-14,7,70,1
C100081,2025-05-15,6,78,1
C100081,2025-04-20,10,70,0
C100081,2025-03-16,3,108,0
C100081,2025-02-14,4,108,0
C100081,2025-01-19,3,96,1
C100081,2024-12-16,6,84,1
C100082,2025-11-13,6,180,0
C100082,2025-10-14,6,192,0
C100082,2025-09-15,7,63,0
C100082,2025-08-13,5,75,0
C100082,2025-07-16,8,304,1
C100082,2025-06-15,8,144,0
C100082,2025-05-17,4,84,1
C100082,2025-04-19,5,185,1
C100082,2025-03-17,6,198,0
C100082,2025-02-17,4,152,0
C100082,2025-01-16,11,374,0
C100082,2024-12-21,7,147,0
C100083,2025-11-15,8,184,0
C100083,2025-10-15,8,168,0
C100083,2025-09-14,5,165,0
C100083,2025-08-17,3,66,1
C100083,2025-07-17,2,62,0
C100083,2025-06-15,5,35,0
C100083,2025-05-16,12,228,1
C100083,2025-04-16,5,225,0
C100083,2025-03-17,8,200,1
C100083,2025-02-18,4,100,0
C100083,2025-01-18,5,25,0
C100083,2024-12-19,8,104,0
C100084,2025-11-15,3,102,0
C100084,2025-10-13,5,135,1
C100084,2025-09-15,8,176,0
C100084,2025-08-13,3,39,2
C100084,2025-07-16,6,0,0
C100084,2025-06-14,3,90,0
C100084,2025-05-15,4,132,1
C100084,2025-04-20,4,132,2
C100084,2025-03-18,4,72,0
C100084,2025-02-14,5,135,0
C100084,2025-01-18,5,115,0
C100084,2024-12-20,9,90,0
C100085,2025-11-12,4,152,0
C100085,2025-10-13,7,224,0
C100085,2025-09-17,6,162,0
C100085,2025-08-15,4,100,0
C100085,2025-07-17,8,80,0
C100085,2025-06-14,9,261,0
C100085,2025-05-17,8,376,1
C100085,2025-04-19,7,133,0
C100085,2025-03-17,8,192,1
C100085,2025-02-16,6,180,0
C100085,2025-01-17,4,140,1
C100085,2024-12-17,9,234,1
C100086,2025-11-14,5,100,0
C100086,2025-10-17,8,96,0
C100086,2025-09-14,9,351,0
C100086,2025-08-14,7,259,2
C100086,2025-07-15,4,52,0
C100086,2025-06-16,5,120,0
C100086,2025-05-17,4,20,0
C100086,2025-04-20,7,224,1
C100086,2025-03-17,4,40,0
C100086,2025-02-19,8,208,1
C100086,2025-01-16,4,88,1
C100086,2024-12-17,5,65,0
C100087,2025-11-13,9,189,1
C100087,2025-10-15,6,240,1
C100087,2025-09-12,6,174,1
C100087,2025-08-13,3,96,1
C100087,2025-07-16,4,112,1
C100087,2025-06-17,2,52,1
C100087,2025-05-16,13,299,0
C100087,2025-04-18,10,140,1
C100087,2025-03-16,8,264,0
C100087,2025-02-15,6,186,0
C100087,2025-01-16,5,50,0
C100087,2024-12-19,4,72,0
C100088,2025-11-13,4,148,0
C100088,2025-10-15,2,6,1
C100088,2025-09-17,7,266,0
C100088,2025-08-14,10,350,0
C100088,2025-07-18,8,240,0
C100088,2025-06-15,9,162,1
C100088,2025-05-16,7,217,1
C100088,2025-04-18,8,192,0
C100088,2025-03-21,6,264,0
C100088,2025-02-16,7,105,1
C100088,2025-01-17,2,62,0
C100088,2024-12-20,3,111,1
C100089,2025-11-14,10,230,0
C100089,2025-10-14,6,132,0
C100089,2025-09-13,5,125,1
C100089,2025-08-13,9,171,0
C100089,2025-07-17,10,470,1
C100089,2025-06-18,3,90,0
C100089,2025-05-17,4,96,0
C100089,2025-04-15,4,72,0
C100089,2025-03-17,6,114,0
C100089,2025-02-15,5,85,0
C100089,2025-01-16,4,96,0
C100089,2024-12-21,9,234,1
C100090,2025-11-13,4,76,1
C100090,2025-10-15,8,0,1
C100090,2025-09-13,6,174,1
C100090,2025-08-14,12,192,0
C100090,2025-07-19,3,111,0
C100090,2025-06-17,2,40,0
C100090,2025-05-18,6,114,0
C100090,2025-04-18,6,150,0
C100090,2025-03-21,5,155,2
C100090,2025-02-15,6,222,0
C100090,2025-01-19,4,164,1
C100090,2024-12-16,5,90,0
C100091,2025-11-11,4,116,1
C100091,2025-10-13,7,308,0
C100091,2025-09-14,10,270,0
C100091,2025-08-18,5,195,1
C100091,2025-07-17,6,36,1
C100091,2025-06-18,5,145,0
C100091,2025-05-20,9,252,0
C100091,2025-04-20,3,102,0
C100091,2025-03-20,7,329,0
C100091,2025-02-16,7,154,2
C100091,2025-01-19,4,104,0
C100091,2024-12-18,2,48,0
C100092,2025-11-16,4,160,1
C100092,2025-10-14,5,155,0
C100092,2025-09-14,3,72,0
C100092,2025-08-16,3,24,1
C100092,2025-07-15,9,54,0
C100092,2025-06-15,6,174,1
C100092,2025-05-20,4,104,2
C100092,2025-04-20,4,48,1
C100092,2025-03-17,4,160,2
C100092,2025-02-18,8,112,0
C100092,2025-01-18,3,78,0
C100092,2024-12-17,8,136,1
C100093,2025-11-14,5,180,1
C100093,2025-10-15,4,60,2
C100093,2025-09-13,3,63,1
C100093,2025-08-18,3,69,0
C100093,2025-07-18,7,126,0
C100093,2025-06-19,9,72,0
C100093,2025-05-16,6,48,1
C100093,2025-04-16,7,98,0
C100093,2025-03-17,3,87,0
C100093,2025-02-15,7,56,1
C100093,2025-01-19,13,624,1
C100093,2024-12-16,6,234,1
C100094,2025-11-16,4,128,0
C100094,2025-10-15,6,156,0
C100094,2025-09-14,10,240,2
C100094,2025-08-16,6,90,1
C100094,2025-07-14,4,76,2
C100094,2025-06-15,3,54,1
C100094,2025-05-16,10,330,1
C100094,2025-04-19,3,90,0
C100094,2025-03-17,8,312,0
C100094,2025-02-15,9,207,1
C100094,2025-01-15,4,0,0
C100094,2024-12-18,2,36,0
C100095,2025-11-14,4,128,0
C100095,2025-10-12,7,77,1
C100095,2025-09-17,8,248,0
C100095,2025-08-14,6,138,0
C100095,2025-07-17,4,128,2
C100095,2025-06-16,6,102,0
C100095,2025-05-19,5,60,0
C100095,2025-04-20,8,216,0
C100095,2025-03-20,5,155,1
C100095,2025-02-16,3,45,1
C100095,2025-01-18,5,160,0
C100095,2024-12-21,9,396,1
C100096,2025-11-16,5,85,0
C100096,2025-10-17,5,125,0
C100096,2025-09-16,5,195,1
C100096,2025-08-18,9,198,0
C100096,2025-07-14,7,35,0
C100096,2025-06-17,12,372,0
C100096,2025-05-15,6,132,0
C100096,2025-04-17,8,280,2
C100096,2025-03-16,8,280,0
C100096,2025-02-16,4,140,0
C100096,2025-01-20,11,407,0
C100096,2024-12-17,4,36,0
C100097,2025-11-12,6,180,0
C100097,2025-10-15,6,198,1
C100097,2025-09-12,7,280,1
C100097,2025-08-17,6,168,1
C100097,2025-07-19,1,22,0
C100097,2025-06-17,8,184,1
C100097,2025-05-17,5,180,0
C100097,2025-04-18,5,190,0
C100097,2025-03-21,6,156,0
C100097,2025-02-15,6,180,0
C100097,2025-01-18,6,252,1
C100097,2024-12-17,8,256,0
C100098,2025-11-15,7,154,0
C100098,2025-10-14,6,228,0
C100098,2025-09-13,7,161,0
C100098,2025-08-13,7,161,0
C100098,2025-07-17,8,152,0
C100098,2025-06-16,9,288,0
C100098,2025-05-17,3,45,0
C100098,2025-04-16,7,168,1
C100098,2025-03-21,9,180,1
C100098,2025-02-15,8,64,1
C100098,2025-01-17,6,96,0
C100098,2024-12-16,5,150,1
C100099,2025-11-16,6,120,0
C100099,2025-10-12,4,68,1
C100099,2025-09-17,8,208,0
C100099,2025-08-14,5,195,0
C100099,2025-07-16,4,28,1
C100099,2025-06-18,2,34,2
C100099,2025-05-17,4,96,1
C100099,2025-04-15,5,195,1
C100099,2025-03-21,5,80,1
C100099,2025-02-19,7,182,1
C100099,2025-01-20,8,72,0
C100099,2024-12-16,6,78,1
C100100,2025-11-15,3,63,0
C100100,2025-10-14,7,196,1
C100100,2025-09-15,8,272,1
C100100,2025-08-13,7,189,0
C100100,2025-07-19,3,93,0
C100100,2025-06-19,7,322,0
C100100,2025-05-19,8,240,0
C100100,2025-04-18,8,312,0
C100100,2025-03-19,3,54,0
C100100,2025-02-17,10,200,0
C100100,2025-01-18,7,119,0
C100100,2024-12-20,4,84,1
C100101,2025-11-12,3,39,1
C100101,2025-10-13,2,22,1
C100101,2025-09-17,5,135,0
C100101,2025-08-15,7,238,0
C100101,2025-07-16,6,138,0
C100101,2025-06-17,11,462,0
C100101,2025-05-15,5,135,1
C100101,2025-04-18,7,21,1
C100101,2025-03-18,10,220,0
C100101,2025-02-15,7,266,1
C100101,2025-01-17,7,168,0
C100101,2024-12-19,4,40,0
C100102,2025-11-15,6,150,0
C100102,2025-10-15,3,99,0
C100102,2025-09-17,7,168,1
C100102,2025-08-15,3,48,0
C100102,2025-07-18,6,156,0
C100102,2025-06-18,5,40,0
C100102,2025-05-20,14,392,0
C100102,2025-04-18,5,120,0
C100102,2025-03-19,5,105,1
C100102,2025-02-15,8,144,1
C100102,2025-01-16,4,128,1
C100102,2024-12-18,5,45,0
C100103,2025-11-13,6,222,0
C100103,2025-10-16,6,174,1
C100103,2025-09-15,5,110,0
C100103,2025-08-15,5,105,0
C100103,2025-07-18,6,132,0
C100103,2025-06-18,5,220,0
C100103,2025-05-19,7,259,1
C100103,2025-04-20,4,164,1
C100103,2025-03-17,10,250,1
C100103,2025-02-19,9,72,0
C100103,2025-01-18,8,120,0
C100103,2024-12-20,10,350,1
C100104,2025-11-15,4,84,0
C100104,2025-10-12,3,81,0
C100104,2025-09-12,8,232,0
C100104,2025-08-13,5,140,1
C100104,2025-07-17,2,48,0
C100104,2025-06-16,8,112,1
C100104,2025-05-20,8,312,0
C100104,2025-04-18,5,215,0
C100104,2025-03-18,4,108,2
C100104,2025-02-17,8,120,0
C100104,2025-01-17,6,0,0
C100104,2024-12-18,6,180,0
C100105,2025-11-14,5,130,0
C100105,2025-10-13,5,95,0
C100105,2025-09-15,8,272,0
C100105,2025-08-13,4,76,1
C100105,2025-07-17,6,108,0
C100105,2025-06-17,8,128,0
C100105,2025-05-16,9,279,1
C100105,2025-04-19,3,120,0
C100105,2025-03-17,5,80,1
C100105,2025-02-16,7,112,0
C100105,2025-01-18,7,154,1
C100105,2024-12-20,7,126,1
C100106,2025-11-16,4,112,0
C100106,2025-10-16,2,28,0
C100106,2025-09-13,6,192,1
C100106,2025-08-17,8,176,0
C100106,2025-07-17,7,245,1
C100106,2025-06-19,7,189,1
C100106,2025-05-17,4,100,0
C100106,2025-04-20,7,147,1
C100106,2025-03-20,2,66,1
C100106,2025-02-17,3,78,1
C100106,2025-01-18,6,198,1
C100106,2024-12-16,9,306,0
C100107,2025-11-14,5,105,1
C100107,2025-10-16,7,77,1
C100107,2025-09-17,9,180,1
C100107,2025-08-17,7,154,1
C100107,2025-07-14,1,0,1
C100107,2025-06-15,8,176,0
C100107,2025-05-20,5,215,0
C100107,2025-04-20,7,175,1
C100107,2025-03-16,2,34,1
C100107,2025-02-18,4,80,0
C100107,2025-01-17,9,297,0
C100107,2024-12-20,7,252,2
C100108,2025-11-11,8,176,1
C100108,2025-10-16,6,156,2
C100108,2025-09-17,6,144,0
C100108,2025-08-18,3,54,0
C100108,2025-07-14,8,152,0
C100108,2025-06-16,8,232,1
C100108,2025-05-19,13,533,0
C100108,2025-04-15,6,132,0
C100108,2025-03-20,8,144,0
C100108,2025-02-14,8,176,0
C100108,2025-01-17,6,84,0
C100108,2024-12-18,5,130,0
C100109,2025-11-15,3,90,2
C100109,2025-10-14,5,145,1
C100109,2025-09-15,5,90,0
C100109,2025-08-14,6,162,0
C100109,2025-07-14,8,176,1
C100109,2025-06-15,4,52,1
C100109,2025-05-15,4,24,0
C100109,2025-04-19,8,184,0
C100109,2025-03-17,0,0,1
C100109,2025-02-17,5,145,1
C100109,2025-01-16,6,186,0
C100109,2024-12-19,8,88,1
C100110,2025-11-11,2,36,0
C100110,2025-10-12,6,216,0
C100110,2025-09-15,13,195,0
C100110,2025-08-14,4,56,1
C100110,2025-07-17,2,54,1
C100110,2025-06-18,5,100,1
C100110,2025-05-19,3,30,0
C100110,2025-04-16,7,196,0
C100110,2025-03-16,7,287,1
C100110,2025-02-17,6,192,0
C100110,2025-01-19,4,128,1
C100110,2024-12-16,4,116,0
C100111,2025-11-14,4,88,0
C100111,2025-10-16,7,210,0
C100111,2025-09-12,9,360,0
C100111,2025-08-16,6,84,0
C100111,2025-07-19,7,161,0
C100111,2025-06-16,4,76,0
C100111,2025-05-20,7,203,1
C100111,2025-04-16,6,246,0
C100111,2025-03-19,6,120,0
C100111,2025-02-16,10,280,0
C100111,2025-01-18,12,276,1
C100111,2024-12-17,8,248,0
C100112,2025-11-16,11,374,0
C100112,2025-10-14,9,36,0
C100112,2025-09-17,9,288,2
C100112,2025-08-18,9,171,2
C100112,2025-07-17,5,35,1
C100112,2025-06-19,7,196,1
C100112,2025-05-16,4,100,0
C100112,2025-04-15,5,215,0
C100112,2025-03-21,8,384,0
C100112,2025-02-17,1,24,0
C100112,2025-01-18,4,60,2
C100112,2024-12-17,3,24,1
C100113,2025-11-16,5,195,0
C100113,2025-10-15,3,63,1
C100113,2025-09-14,3,45,1
C100113,2025-08-15,6,132,0
C100113,2025-07-17,4,64,1
C100113,2025-06-17,5,40,2
C100113,2025-05-17,4,60,1
C100113,2025-04-19,6,204,0
C100113,2025-03-19,8,96,1
C100113,2025-02-14,6,210,1
C100113,2025-01-19,6,174,0
C100113,2024-12-19,9,153,0
C100114,2025-11-15,8,208,0
C100114,2025-10-15,2,38,2
C100114,2025-09-14,8,184,1
C100114,2025-08-14,6,108,1
C100114,2025-07-14,8,120,1
C100114,2025-06-14,7,56,0
C100114,2025-05-15,5,130,0
C100114,2025-04-18,6,240,1
C100114,2025-03-21,5,100,0
C100114,2025-02-16,12,312,0
C100114,2025-01-20,6,12,1
C100114,2024-12-19,5,135,0
C100115,2025-11-12,7,126,0
C100115,2025-10-15,4,164,1
C100115,2025-09-12,9,234,0
C100115,2025-08-14,7,154,0
C100115,2025-07-16,6,48,1
C100115,2025-06-18,5,105,0
C100115,2025-05-18,8,184,0
C100115,2025-04-18,5,150,0
C100115,2025-03-17,7,133,1
C100115,2025-02-18,4,112,1
C100115,2025-01-20,8,176,1
C100115,2024-12-19,4,40,1
C100116,2025-11-15,11,418,0
C100116,2025-10-14,5,160,0
C100116,2025-09-13,8,328,0
C100116,2025-08-14,3,63,0
C100116,2025-07-19,5,205,0
C100116,2025-06-18,4,72,0
C100116,2025-05-19,5,190,0
C100116,2025-04-20,3,54,0
C100116,2025-03-17,5,115,0
C100116,2025-02-18,6,114,1
C100116,2025-01-17,3,102,1
C100116,2024-12-21,4,120,0
C100117,2025-11-16,5,75,0
C100117,2025-10-12,8,128,1
C100117,2025-09-16,8,200,1
C100117,2025-08-17,5,110,0
C100117,2025-07-14,6,108,1
C100117,2025-06-15,6,96,1
C100117,2025-05-16,5,135,0
C100117,2025-04-19,4,104,0
C100117,2025-03-18,5,65,1
C100117,2025-02-19,3,54,0
C100117,2025-01-16,8,216,0
C100117,2024-12-18,8,136,1
C100118,2025-11-12,8,144,0
C100118,2025-10-13,4,120,0
C100118,2025-09-16,7,252,1
C100118,2025-08-14,7,266,0
C100118,2025-07-19,6,222,0
C100118,2025-06-17,6,78,0
C100118,2025-05-19,12,348,1
C100118,2025-04-17,3,90,0
C100118,2025-03-17,9,90,1
C100118,2025-02-16,5,140,0
C100118,2025-01-19,5,110,0
C100118,2024-12-21,7,119,0
C100119,2025-11-14,12,372,1
C100119,2025-10-13,7,105,0
C100119,2025-09-14,7,196,1
C100119,2025-08-17,5,65,0
C100119,2025-07-17,7,77,1
C100119,2025-06-14,2,42,0
C100119,2025-05-20,9,81,2
C100119,2025-04-18,8,120,1
C100119,2025-03-20,6,168,0
C100119,2025-02-19,7,140,0
C100119,2025-01-17,11,374,1
C100119,2024-12-16,7,168,1
C100120,2025-11-14,5,90,1
C100120,2025-10-14,2,82,0
C100120,2025-09-15,5,75,0
C100120,2025-08-13,4,148,0
C100120,2025-07-18,3,150,1
C100120,2025-06-17,7,210,0
C100120,2025-05-15,7,140,0
C100120,2025-04-19,4,104,0
C100120,2025-03-18,6,84,0
C100120,2025-02-15,3,135,1
C100120,2025-01-20,10,110,0
C100120,2024-12-21,7,308,0
C100121,2025-11-12,3,72,0
C100121,2025-10-13,5,105,2
C100121,2025-09-17,5,140,0
C100121,2025-08-16,6,114,1
C100121,2025-07-16,4,128,1
C100121,2025-06-14,2,26,0
C100121,2025-05-17,7,112,0
C100121,2025-04-19,6,156,1
C100121,2025-03-19,2,36,1
C100121,2025-02-17,2,66,2
C100121,2025-01-17,3,75,0
C100121,2024-12-18,4,76,0
C100122,2025-11-16,6,162,0
C100122,2025-10-12,5,50,0
C100122,2025-09-14,6,186,0
C100122,2025-08-15,4,188,0
C100122,2025-07-14,5,115,1
C100122,2025-06-16,6,156,1
C100122,2025-05-19,5,85,0
C100122,2025-04-16,5,225,1
C100122,2025-03-18,7,98,0
C100122,2025-02-15,7,147,1
C100122,2025-01-20,4,80,1
C100122,2024-12-19,6,240,2
C100123,2025-11-15,5,125,0
C100123,2025-10-16,6,210,0
C100123,2025-09-14,6,174,1
C100123,2025-08-17,5,115,0
C100123,2025-07-15,5,135,0
C100123,2025-06-15,3,150,0
C100123,2025-05-16,11,341,0
C100123,2025-04-18,3,42,1
C100123,2025-03-18,2,52,0
C100123,2025-02-14,4,100,0
C100123,2025-01-17,4,84,0
C100123,2024-12-19,6,42,1
C100124,2025-11-14,6,204,0
C100124,2025-10-17,10,230,1
C100124,2025-09-13,6,210,0
C100124,2025-08-14,4,92,0
C100124,2025-07-15,2,58,1
C100124,2025-06-15,6,144,0
C100124,2025-05-20,3,102,0
C100124,2025-04-15,7,119,0
C100124,2025-03-21,4,180,0
C100124,2025-02-19,4,108,0
C100124,2025-01-20,7,42,0
C100124,2024-12-17,6,144,0
C100125,2025-11-12,6,318,1
C100125,2025-10-13,6,174,0
C100125,2025-09-15,8,264,0
C100125,2025-08-15,2,8,1
C100125,2025-07-18,7,273,1
C100125,2025-06-15,7,119,0
C100125,2025-05-20,10,240,0
C100125,2025-04-16,6,222,0
C100125,2025-03-20,6,108,1
C100125,2025-02-14,3,99,0
C100125,2025-01-15,9,270,0
C100125,2024-12-19,5,55,1
C100126,2025-11-15,8,184,0
C100126,2025-10-17,8,200,1
C100126,2025-09-12,7,119,0
C100126,2025-08-18,5,130,2
C100126,2025-07-15,6,234,0
C100126,2025-06-15,3,72,0
C100126,2025-05-17,7,189,0
C100126,2025-04-15,8,80,1
C100126,2025-03-17,3,21,1
C100126,2025-02-17,7,133,0
C100126,2025-01-18,5,20,0
C100126,2024-12-20,5,170,0
C100127,2025-11-11,5,55,0
C100127,2025-10-15,7,217,0
C100127,2025-09-14,4,76,0
C100127,2025-08-16,10,210,0
C100127,2025-07-14,9,0,0
C100127,2025-06-15,10,140,1
C100127,2025-05-16,8,48,1
C100127,2025-04-18,6,210,0
C100127,2025-03-17,5,165,0
C100127,2025-02-14,9,99,0
C100127,2025-01-16,6,132,0
C100127,2024-12-16,11,231,0
C100128,2025-11-13,8,176,1
C100128,2025-10-13,7,203,1
C100128,2025-09-15,2,4,0
C100128,2025-08-15,7,245,0
C100128,2025-07-18,5,75,0
C100128,2025-06-15,7,322,0
C100128,2025-05-18,2,58,0
C100128,2025-04-17,4,168,1
C100128,2025-03-19,6,246,0
C100128,2025-02-14,5,165,0
C100128,2025-01-15,10,310,1
C100128,2024-12-17,1,37,0
C100129,2025-11-14,5,110,0
C100129,2025-10-13,6,144,1
C100129,2025-09-16,3,42,0
C100129,2025-08-14,4,76,2
C100129,2025-07-14,5,50,0
C100129,2025-06-19,8,208,0
C100129,2025-05-16,7,231,1
C100129,2025-04-20,5,0,0
C100129,2025-03-20,3,96,1
C100129,2025-02-18,3,84,1
C100129,2025-01-20,4,12,1
C100129,2024-12-18,5,115,0
C100130,2025-11-11,7,112,0
C100130,2025-10-13,8,160,0
C100130,2025-09-14,12,264,1
C100130,2025-08-13,3,57,1
C100130,2025-07-15,4,124,0
C100130,2025-06-15,7,161,1
C100130,2025-05-15,10,250,1
C100130,2025-04-15,4,128,0
C100130,2025-03-16,8,136,1
C100130,2025-02-19,7,154,0
C100130,2025-01-19,3,75,0
C100130,2024-12-19,3,102,1
C100131,2025-11-12,6,132,0
C100131,2025-10-13,6,168,0
C100131,2025-09-16,1,23,2
C100131,2025-08-13,6,108,0
C100131,2025-07-15,3,21,0
C100131,2025-06-16,3,42,0
C100131,2025-05-20,7,91,1
C100131,2025-04-17,5,125,1
C100131,2025-03-21,3,96,1
C100131,2025-02-17,2,30,0
C100131,2025-01-16,5,110,0
C100131,2024-12-17,6,144,0
C100132,2025-11-14,2,72,0
C100132,2025-10-15,6,174,1
C100132,2025-09-15,3,30,0
C100132,2025-08-18,7,119,1
C100132,2025-07-17,4,84,0
C100132,2025-06-18,7,175,1
C100132,2025-05-17,7,238,1
C100132,2025-04-17,3,63,0
C100132,2025-03-20,5,85,1
C100132,2025-02-15,6,186,0
C100132,2025-01-17,3,72,0
C100132,2024-12-17,5,95,0
C100133,2025-11-16,9,333,0
C100133,2025-10-17,5,75,0
C100133,2025-09-16,4,120,2
C100133,2025-08-13,6,150,0
C100133,2025-07-18,6,222,1
C100133,2025-06-14,5,60,0
C100133,2025-05-20,3,78,0
C100133,2025-04-19,7,210,1
C100133,2025-03-17,2,86,0
C100133,2025-02-15,8,72,0
C100133,2025-01-18,2,56,1
C100133,2024-12-18,3,42,0
C100134,2025-11-12,7,308,0
C100134,2025-10-17,8,240,0
C100134,2025-09-17,6,246,0
C100134,2025-08-14,6,138,1
C100134,2025-07-18,11,308,0
C100134,2025-06-15,10,240,0
C100134,2025-05-17,6,78,1
C100134,2025-04-16,9,234,1
C100134,2025-03-21,7,154,2
C100134,2025-02-17,7,112,2
C100134,2025-01-18,5,80,2
C100134,2024-12-17,6,54,0
C100135,2025-11-16,4,88,0
C100135,2025-10-17,8,280,0
C100135,2025-09-12,6,72,1
C100135,2025-08-14,9,54,0
C100135,2025-07-14,7,168,2
C100135,2025-06-14,5,35,1
C100135,2025-05-16,8,240,1
C100135,2025-04-15,7,175,0
C100135,2025-03-20,7,196,0
C100135,2025-02-19,11,297,1
C100135,2025-01-17,9,252,1
C100135,2024-12-18,5,180,0
C100136,2025-11-12,5,125,2
C100136,2025-10-17,5,90,0
C100136,2025-09-15,11,286,1
C100136,2025-08-16,4,128,2
C100136,2025-07-18,9,207,0
C100136,2025-06-15,8,144,0
C100136,2025-05-17,7,161,1
C100136,2025-04-17,7,287,0
C100136,2025-03-17,6,174,1
C100136,2025-02-18,5,105,1
