subscription_id,customer_id,plan_type,start_date,end_date,price,auto_renew
S4042682,C100393,trial,2023-08-17,2023-08-31,0,True
S8738745,C100394,monthly,2024-01-24,2024-02-21,299,False
S4312117,C100395,monthly,2023-07-10,2023-08-09,299,True
S4934808,C100396,annual,2022-03-04,2023-03-04,2999,True
S8560584,C100397,monthly,2024-02-05,2024-03-04,299,True
S7115185,C100398,annual,2022-11-18,2023-11-18,2999,True
S4716584,C100399,monthly,2022-02-28,2022-03-12,299,False
S6562703,C100400,monthly,2022-02-21,2022-03-23,299,True
S9170024,C100401,annual,2023-08-22,2024-08-21,2999,False
S3348838,C100402,monthly,2023-05-04,2023-06-04,299,False
S2282825,C100402,trial,2023-07-31,2023-08-14,0,True
S7797028,C100403,monthly,2023-05-30,2023-06-27,299,False
S5372416,C100403,monthly,2023-08-15,2023-09-15,299,True
S3493647,C100404,trial,2024-05-23,2024-06-06,0,False
S8796391,C100405,monthly,2023-06-28,2023-07-29,299,True
S5007754,C100406,annual,2022-06-11,2023-06-11,2999,True
S3355029,C100407,monthly,2022-02-28,2022-03-31,299,False
S3452813,C100408,annual,2023-06-05,2024-06-04,2999,True
S9181277,C100409,annual,2022-03-24,2023-03-24,2999,True
S9688672,C100410,monthly,2024-05-21,2024-06-20,299,False
S8627651,C100410,trial,2024-08-17,2024-08-31,0,True
S9747185,C100411,annual,2022-07-10,2023-07-10,2999,True
S3916715,C100411,monthly,2023-08-19,2023-09-18,299,True
S2305896,C100412,annual,2022-03-12,2023-03-12,2999,False
S7808902,C100413,annual,2023-09-02,2024-09-01,2999,True
S1110690,C100414,monthly,2022-03-11,2022-04-10,299,True
S5711201,C100415,monthly,2023-11-23,2023-11-30,299,False
S2985251,C100416,monthly,2024-06-01,2024-06-29,299,False
S9033176,C100417,monthly,2022-08-29,2022-09-28,299,True
S1376582,C100418,trial,2023-02-18,2023-02-28,0,False
S9600719,C100419,monthly,2022-05-03,2022-06-03,299,True
S3790745,C100419,trial,2022-06-05,2022-06-19,0,True
S1312392,C100420,monthly,2023-08-07,2023-09-07,299,True
S4633834,C100421,monthly,2022-09-10,2022-10-11,299,False
S4680314,C100422,trial,2023-08-16,2023-08-30,0,True
S4051509,C100423,annual,2023-09-01,2024-04-09,2999,False
S6749069,C100424,annual,2022-02-10,2023-02-10,2999,False
S3218169,C100425,monthly,2023-09-27,2023-10-11,299,False
S8042991,C100426,monthly,2022-03-25,2022-04-25,299,True
S1654924,C100426,monthly,2022-06-16,2022-07-14,299,True
S9090660,C100427,trial,2023-03-06,2023-03-20,0,True
S8239315,C100428,monthly,2023-11-05,2023-12-06,299,True
S9888846,C100428,trial,2024-01-08,2024-01-22,0,False
S7396087,C100429,annual,2023-08-21,2024-08-20,2999,False
S2639417,C100430,monthly,2023-08-02,2023-09-02,299,False
S2406225,C100431,annual,2023-06-20,2024-06-19,2999,True
S5325249,C100431,trial,2024-07-07,2024-07-21,0,True
S9766777,C100432,trial,2022-11-20,2022-12-04,0,True
S6299951,C100432,monthly,2022-12-11,2022-12-31,299,False
S5383935,C100433,monthly,2022-09-25,2022-10-23,299,True
S7668174,C100434,monthly,2022-07-29,2022-08-29,299,True
S7211142,C100435,monthly,2023-11-17,2023-12-18,299,True
S6777340,C100436,annual,2024-01-04,2025-01-03,2999,True
S2997927,C100437,trial,2022-11-18,2022-12-02,0,False
S9528589,C100438,monthly,2022-09-02,2022-10-03,299,True
S1873301,C100439,annual,2022-09-29,2023-09-29,2999,False
S3438206,C100440,annual,2023-02-10,2024-02-10,2999,False
S7221581,C100441,monthly,2022-05-15,2022-05-26,299,False
S9741022,C100442,monthly,2023-11-19,2023-12-20,299,False
S3940561,C100443,annual,2023-10-23,2024-10-22,2999,False
S9693169,C100444,trial,2022-11-04,2022-11-15,0,False
S4886793,C100445,annual,2023-04-14,2024-04-13,2999,True
S3641484,C100446,monthly,2022-11-20,2022-12-18,299,False
S4360650,C100447,monthly,2024-02-09,2024-03-10,299,True
S5773013,C100448,monthly,2022-03-16,2022-03-24,299,False
S6840069,C100448,annual,2022-05-09,2023-05-09,2999,False
S4263591,C100449,trial,2022-01-10,2022-01-24,0,False
S9493265,C100450,monthly,2023-04-15,2023-04-24,299,False
S2963085,C100451,trial,2023-09-29,2023-10-13,0,True
S5196677,C100452,annual,2023-07-31,2024-07-30,2999,True
S5081447,C100453,annual,2022-04-13,2023-04-13,2999,True
S1458868,C100454,trial,2022-03-17,2022-03-31,0,False
S4697401,C100455,monthly,2023-07-05,2023-08-02,299,False
S7919359,C100455,trial,2023-09-14,2023-09-28,0,False
S5819919,C100456,monthly,2022-08-07,2022-09-04,299,True
S3994493,C100457,monthly,2023-06-03,2023-07-04,299,True
S4066614,C100458,trial,2022-09-29,2022-10-13,0,True
S4349848,C100459,trial,2022-05-16,2022-05-30,0,True
S4401858,C100460,annual,2022-12-24,2023-12-24,2999,True
S2789949,C100461,annual,2022-03-12,2023-03-12,2999,True
S1111126,C100462,annual,2024-06-19,2025-06-19,2999,False
S7227644,C100463,trial,2022-09-08,2022-09-22,0,False
S9575399,C100464,monthly,2023-01-14,2023-02-14,299,True
S9820377,C100465,trial,2022-10-19,2022-11-02,0,True
S3932663,C100466,monthly,2022-06-11,2022-06-24,299,False
S1141240,C100467,monthly,2023-03-25,2023-04-25,299,True
S5357055,C100468,monthly,2024-05-03,2024-06-02,299,True
S6756203,C100469,annual,2023-07-11,2024-07-10,2999,True
S7246319,C100470,trial,2023-12-22,2024-01-05,0,True
S3200150,C100471,annual,2022-11-06,2023-11-06,2999,True
S4956154,C100472,trial,2023-09-19,2023-10-03,0,False
S3509000,C100473,monthly,2024-04-06,2024-05-06,299,False
S9673937,C100474,annual,2023-11-01,2024-05-19,2999,False
S1800429,C100475,trial,2023-06-26,2023-07-10,0,True
S5266272,C100476,annual,2022-01-09,2022-05-17,2999,False
S6614605,C100476,annual,2022-06-16,2023-06-16,2999,True
S5323737,C100477,annual,2023-11-15,2024-11-14,2999,False
S4337963,C100478,trial,2024-04-16,2024-04-27,0,False
S3928275,C100478,trial,2024-06-02,2024-06-16,0,False
S8498243,C100479,monthly,2023-07-22,2023-08-21,299,True
S3430151,C100480,trial,2022-11-03,2022-11-17,0,True
S8076906,C100480,monthly,2023-01-11,2023-02-08,299,False
S3717900,C100481,monthly,2023-11-11,2023-12-11,299,True
S5487442,C100482,trial,2022-04-17,2022-05-01,0,True
S7092894,C100483,monthly,2024-06-18,2024-07-18,299,False
S4085098,C100484,trial,2022-05-18,2022-06-01,0,True
S2343263,C100485,monthly,2022-09-28,2022-10-29,299,True
S8938740,C100485,monthly,2022-11-11,2022-12-09,299,True
S2743629,C100486,monthly,2022-04-29,2022-05-29,299,False
S7540534,C100486,monthly,2022-06-14,2022-07-04,299,False
S3120836,C100487,trial,2022-04-20,2022-05-04,0,True
S6455972,C100488,monthly,2024-01-31,2024-02-18,299,False
S3266851,C100489,monthly,2023-07-21,2023-08-21,299,True
S8297709,C100490,monthly,2022-06-09,2022-07-07,299,True
S4810582,C100491,monthly,2022-10-06,2022-11-06,299,True
S3612506,C100492,trial,2022-10-16,2022-10-30,0,True
S3286742,C100492,monthly,2022-11-18,2022-12-09,299,False
S9253243,C100493,annual,2023-09-12,2024-09-11,2999,False
S5914425,C100494,trial,2022-08-04,2022-08-18,0,False
S7907781,C100495,annual,2024-01-05,2024-06-21,2999,False
S7538471,C100496,trial,2022-12-18,2023-01-01,0,True
S9667278,C100497,monthly,2022-07-28,2022-08-16,299,False
S5776085,C100498,monthly,2023-12-05,2024-01-05,299,False
S2148634,C100499,trial,2023-10-12,2023-10-26,0,True
S8596173,C100500,annual,2024-05-23,2024-11-28,2999,False
S6379509,C100500,annual,2024-12-15,2025-12-15,2999,True
S2715864,C100501,annual,2022-09-28,2023-09-28,2999,True
S2513254,C100502,monthly,2023-06-02,2023-07-03,299,True
S9361693,C100503,monthly,2023-05-16,2023-06-13,299,True
S6540652,C100503,trial,2023-07-06,2023-07-20,0,False
S7583744,C100504,annual,2022-09-15,2023-09-15,2999,True
S7401806,C100505,monthly,2024-05-16,2024-06-13,299,False
S7455837,C100506,trial,2022-02-22,2022-03-08,0,False
S4341683,C100506,monthly,2022-04-26,2022-05-26,299,False
S8932696,C100507,monthly,2022-04-05,2022-05-03,299,False
S1707762,C100508,trial,2023-10-12,2023-10-26,0,True
S6013251,C100509,trial,2023-03-10,2023-03-24,0,True
S2894625,C100510,annual,2024-04-29,2024-12-28,2999,False
S3007387,C100511,monthly,2022-10-11,2022-11-02,299,False
S8973718,C100512,monthly,2022-02-15,2022-03-15,299,True
S3645741,C100513,annual,2022-01-04,2023-01-04,2999,True
S2007511,C100514,monthly,2022-12-08,2023-01-08,299,False
S9998515,C100514,trial,2023-01-11,2023-01-25,0,True
S6827024,C100515,trial,2024-02-29,2024-03-14,0,True
S1358241,C100515,trial,2024-05-04,2024-05-18,0,False
S9142018,C100516,monthly,2022-05-14,2022-06-08,299,False
S4183910,C100517,trial,2023-10-15,2023-10-29,0,False
S3690116,C100518,monthly,2022-09-26,2022-10-26,299,True
S7159129,C100519,monthly,2022-06-15,2022-07-15,299,True
S1314067,C100520,monthly,2024-01-30,2024-03-01,299,False
S2062698,C100520,monthly,2024-04-09,2024-05-09,299,True
S9347489,C100521,trial,2023-03-29,2023-04-12,0,True
S6402667,C100522,monthly,2023-07-19,2023-08-19,299,True
S3177250,C100523,monthly,2023-12-24,2024-01-17,299,False
S9143162,C100523,trial,2024-01-28,2024-02-11,0,True
S9219319,C100524,monthly,2023-03-14,2023-04-14,299,True
S1823520,C100524,trial,2023-05-17,2023-05-31,0,True
S4502044,C100525,monthly,2023-07-29,2023-08-24,299,False
S7055334,C100526,monthly,2022-01-10,2022-02-07,299,False
S1978112,C100527,trial,2022-04-25,2022-05-09,0,False
S6098672,C100528,monthly,2022-03-19,2022-03-26,299,False
S4875838,C100529,annual,2023-12-09,2024-12-08,2999,True
S4001408,C100530,monthly,2022-06-02,2022-06-30,299,True
S7005628,C100531,monthly,2023-07-13,2023-08-12,299,False
S4026551,C100532,monthly,2022-02-06,2022-03-09,299,True
S8432510,C100533,monthly,2024-05-04,2024-06-03,299,True
S7236418,C100534,monthly,2023-01-14,2023-02-13,299,False
S5038654,C100535,trial,2023-08-20,2023-09-03,0,False
S5262908,C100536,monthly,2023-07-20,2023-08-19,299,False
S1581546,C100537,monthly,2022-06-01,2022-07-01,299,True
S1110206,C100538,monthly,2023-03-17,2023-04-11,299,False
S5629792,C100539,trial,2022-05-11,2022-05-25,0,True
S3595683,C100540,trial,2022-02-12,2022-02-26,0,False
S7158628,C100541,annual,2022-11-12,2023-11-12,2999,True
S6038238,C100541,trial,2024-01-07,2024-01-21,0,True
S6447428,C100542,monthly,2023-01-09,2023-02-09,299,False
S2599943,C100543,monthly,2024-03-26,2024-04-25,299,False
S7401281,C100544,annual,2024-05-31,2025-03-06,2999,False
S8286418,C100545,annual,2022-02-10,2023-02-10,2999,True
S1191837,C100546,monthly,2023-01-02,2023-01-30,299,True
S6357242,C100547,monthly,2022-08-04,2022-08-21,299,False
S3570227,C100548,trial,2023-11-30,2023-12-14,0,False
S9467953,C100549,trial,2022-09-13,2022-09-27,0,False
S6639966,C100550,monthly,2023-11-14,2023-12-14,299,True
S5404991,C100551,annual,2022-04-16,2023-04-16,2999,True
S3262755,C100552,monthly,2022-12-29,2023-01-28,299,True
S9795418,C100553,monthly,2024-03-09,2024-04-08,299,True
S2503148,C100554,monthly,2023-07-28,2023-08-27,299,True
S6780168,C100555,monthly,2024-06-14,2024-07-14,299,True
S8419054,C100556,monthly,2023-02-21,2023-03-06,299,False
S4350161,C100557,trial,2023-09-28,2023-10-08,0,False
S2439727,C100557,monthly,2023-11-20,2023-12-11,299,False
S3477610,C100558,annual,2024-02-07,2025-02-06,2999,False
S2866934,C100559,monthly,2022-06-08,2022-06-28,299,False
S4554677,C100560,monthly,2022-08-31,2022-09-28,299,False
S3371416,C100561,trial,2024-06-04,2024-06-18,0,True
S9838222,C100562,annual,2022-06-16,2023-01-23,2999,False
S5551347,C100563,trial,2024-03-30,2024-04-03,0,False
S5551832,C100564,trial,2024-04-10,2024-04-24,0,True
S5907261,C100565,monthly,2022-07-01,2022-08-01,299,True
S2671072,C100566,monthly,2023-02-27,2023-03-29,299,True
S4127564,C100567,trial,2022-01-26,2022-02-09,0,True
S1360516,C100568,trial,2022-07-03,2022-07-17,0,False
S7600153,C100569,annual,2024-01-25,2025-01-24,2999,True
S6072192,C100570,trial,2022-12-07,2022-12-21,0,True
S2040350,C100571,trial,2024-03-12,2024-03-26,0,True
S1494355,C100572,monthly,2023-02-26,2023-03-28,299,False
S7590872,C100573,annual,2024-04-01,2025-04-01,2999,True
S4815608,C100574,trial,2023-11-17,2023-12-01,0,True
S6240913,C100574,annual,2023-12-27,2024-12-26,2999,True
S3324928,C100575,monthly,2024-06-03,2024-07-03,299,True
S9787997,C100576,monthly,2024-01-23,2024-02-20,299,True
S3651604,C100577,monthly,2024-04-10,2024-05-08,299,True
S2986209,C100577,monthly,2024-05-28,2024-06-25,299,False
S6346688,C100578,trial,2022-09-12,2022-09-26,0,False
S5593537,C100579,monthly,2022-10-01,2022-10-31,299,False
S5477211,C100580,monthly,2022-06-13,2022-06-19,299,False
S1437625,C100581,monthly,2024-03-17,2024-04-14,299,True
S8864546,C100582,annual,2023-12-20,2024-12-19,2999,True
S7500504,C100582,annual,2025-02-02,2026-02-02,2999,True
S1251897,C100583,monthly,2022-04-21,2022-05-19,299,True
S4402982,C100584,monthly,2023-01-27,2023-02-26,299,False
S9219877,C100585,monthly,2024-06-12,2024-07-10,299,False
S7792537,C100586,annual,2022-02-09,2023-02-09,2999,True
S7612751,C100587,monthly,2024-05-29,2024-06-29,299,False
S9995261,C100587,trial,2024-08-07,2024-08-21,0,True
S8576751,C100588,monthly,2023-04-27,2023-05-28,299,True
S7637254,C100589,monthly,2022-08-16,2022-09-13,299,True
S1827040,C100590,annual,2022-07-24,2023-07-24,2999,False
S5796850,C100590,monthly,2023-08-05,2023-09-04,299,False
S9673311,C100591,annual,2024-04-16,2025-04-16,2999,False
S2898704,C100592,monthly,2023-04-17,2023-05-18,299,False
S3270069,C100592,annual,2023-05-29,2024-05-28,2999,False
S4387856,C100593,trial,2022-12-25,2023-01-08,0,True
S3751363,C100594,trial,2022-11-09,2022-11-23,0,False
S7089179,C100595,monthly,2024-04-20,2024-05-04,299,False
S3682671,C100596,monthly,2024-03-25,2024-04-24,299,False
S3518087,C100597,monthly,2024-06-11,2024-07-09,299,False
S8039412,C100598,trial,2022-08-22,2022-08-31,0,False
S4031576,C100599,trial,2022-08-17,2022-08-31,0,True
S1204812,C100600,monthly,2022-01-25,2022-02-14,299,False
S9278999,C100601,monthly,2023-11-07,2023-12-07,299,True
S2332193,C100602,monthly,2022-07-17,2022-08-17,299,True
S4483580,C100603,monthly,2023-02-13,2023-03-13,299,True
S1544120,C100604,monthly,2022-12-03,2022-12-31,299,True
S1822609,C100605,monthly,2022-10-13,2022-11-13,299,False
S3976601,C100606,annual,2024-06-04,2025-02-03,2999,False
S6021328,C100607,trial,2022-03-13,2022-03-27,0,True
S8169304,C100608,trial,2024-03-02,2024-03-16,0,True
S5603979,C100609,monthly,2022-10-13,2022-11-12,299,True
S1976175,C100610,annual,2022-12-26,2023-12-26,2999,False
S2470854,C100611,trial,2023-10-19,2023-11-02,0,True
S5818203,C100612,monthly,2023-06-06,2023-07-07,299,False
S6936673,C100613,annual,2023-02-14,2024-02-14,2999,True
S9350710,C100614,monthly,2023-11-27,2023-12-28,299,False
S5873580,C100614,monthly,2024-01-28,2024-02-25,299,True
S4478434,C100615,monthly,2024-05-13,2024-06-10,299,False
S6600104,C100615,monthly,2024-07-31,2024-08-31,299,True
S4375360,C100616,annual,2023-07-04,2024-07-03,2999,True
S6434540,C100617,monthly,2022-12-06,2023-01-03,299,True
S1488508,C100618,monthly,2022-01-29,2022-03-01,299,True
S9038102,C100618,monthly,2022-04-23,2022-05-21,299,False
S3606949,C100619,trial,2022-04-29,2022-05-03,0,False
S7944979,C100620,monthly,2024-06-17,2024-07-18,299,True
S6293259,C100621,annual,2022-09-25,2023-09-25,2999,True
S6932348,C100622,annual,2022-07-02,2023-07-02,2999,False
S7295495,C100623,monthly,2023-08-18,2023-09-17,299,True
S2960327,C100624,monthly,2022-09-29,2022-10-27,299,True
S1530633,C100625,annual,2022-02-09,2023-02-09,2999,False
S6077267,C100626,monthly,2022-04-22,2022-05-22,299,True
S4390648,C100627,monthly,2023-09-03,2023-09-23,299,False
S9389519,C100628,annual,2023-03-21,2024-03-20,2999,False
S9785019,C100628,monthly,2024-03-29,2024-04-26,299,True
S9659503,C100629,monthly,2022-12-20,2023-01-17,299,True
S9763492,C100630,monthly,2024-01-17,2024-02-14,299,True
S2460891,C100631,monthly,2024-03-16,2024-04-13,299,True
S9733844,C100631,annual,2024-05-04,2025-05-04,2999,True
S6236888,C100632,annual,2022-11-18,2023-11-18,2999,True
S5641409,C100633,annual,2023-03-23,2024-03-22,2999,True
S3505186,C100634,annual,2023-09-13,2024-09-12,2999,True
S2717572,C100635,monthly,2023-06-08,2023-07-06,299,True
S5752443,C100636,monthly,2022-04-29,2022-05-30,299,True
S8443172,C100637,monthly,2023-01-30,2023-02-27,299,False
S7435734,C100638,monthly,2023-08-14,2023-09-13,299,True
S8479891,C100638,trial,2023-09-16,2023-09-22,0,False
S9950391,C100639,trial,2022-07-14,2022-07-28,0,True
S8856366,C100640,monthly,2022-09-18,2022-10-18,299,True
S8894449,C100641,monthly,2022-02-15,2022-03-18,299,False
S7097668,C100642,monthly,2023-12-27,2024-01-24,299,False
S6448586,C100643,monthly,2023-03-23,2023-04-23,299,False
S8738351,C100644,monthly,2022-01-02,2022-01-30,299,True
S3137316,C100645,annual,2023-06-17,2024-06-16,2999,False
S6467186,C100646,trial,2024-04-05,2024-04-19,0,False
S9937987,C100646,annual,2024-05-24,2025-05-24,2999,False
S3667917,C100647,monthly,2023-07-06,2023-08-05,299,True
S8233471,C100648,monthly,2023-12-05,2024-01-04,299,False
S4962012,C100649,annual,2024-01-07,2025-01-06,2999,True
S9164301,C100650,trial,2024-01-30,2024-02-10,0,False
S8469488,C100651,trial,2024-01-25,2024-02-08,0,True
S7357071,C100652,trial,2023-11-18,2023-12-02,0,True
S3330636,C100653,annual,2022-07-21,2023-07-21,2999,True
S3461642,C100654,annual,2023-01-08,2024-01-08,2999,False
S8502096,C100655,monthly,2023-03-18,2023-04-18,299,False
S6028724,C100655,annual,2023-04-30,2024-04-29,2999,False
S8293509,C100656,monthly,2022-03-13,2022-04-13,299,False
S9563491,C100657,monthly,2023-11-12,2023-12-12,299,True
S1891328,C100658,annual,2022-12-05,2023-12-05,2999,True
S1523193,C100659,monthly,2023-10-01,2023-10-12,299,False
S7422144,C100660,monthly,2022-11-18,2022-12-19,299,True
S3333188,C100661,monthly,2023-11-11,2023-12-12,299,True
S3106365,C100662,monthly,2024-05-18,2024-06-17,299,True
S9165493,C100663,monthly,2022-05-08,2022-05-29,299,False
S3302174,C100663,monthly,2022-07-10,2022-08-09,299,True
S8142130,C100664,monthly,2024-01-08,2024-02-07,299,False
S7454441,C100665,monthly,2022-11-04,2022-12-05,299,False
S9357686,C100666,trial,2023-06-04,2023-06-18,0,True
S7156735,C100667,monthly,2022-11-13,2022-12-14,299,True
S9078781,C100668,monthly,2023-11-14,2023-12-15,299,True
S5687895,C100669,annual,2023-02-23,2024-02-23,2999,True
S2483883,C100669,trial,2024-03-23,2024-04-06,0,True
S2309997,C100670,annual,2022-12-01,2023-12-01,2999,False
S6763748,C100671,monthly,2023-02-17,2023-03-20,299,True
S8872413,C100672,annual,2023-12-15,2024-12-14,2999,True
S5942868,C100673,annual,2022-10-30,2023-10-30,2999,False
S6101462,C100674,annual,2023-07-22,2024-07-21,2999,True
S3836678,C100675,annual,2022-05-11,2023-05-11,2999,False
S1457985,C100676,trial,2022-07-16,2022-07-30,0,False
S2289534,C100676,trial,2022-08-17,2022-08-31,0,True
S5617376,C100677,annual,2023-03-07,2024-03-06,2999,False
S3535634,C100678,monthly,2023-11-12,2023-11-21,299,False
S4962709,C100679,annual,2023-01-24,2024-01-24,2999,True
S2416021,C100680,trial,2023-11-25,2023-12-09,0,True
S7928115,C100681,monthly,2024-02-06,2024-03-05,299,False
S3806547,C100682,trial,2022-06-28,2022-07-12,0,False
S2946062,C100683,monthly,2023-09-23,2023-10-04,299,False
S9934217,C100684,monthly,2023-08-06,2023-09-05,299,True
S3435210,C100685,trial,2022-11-05,2022-11-19,0,True
S7408965,C100686,monthly,2023-02-20,2023-03-20,299,False
S9913623,C100687,monthly,2023-07-16,2023-08-16,299,True
S5573311,C100688,monthly,2024-05-03,2024-06-02,299,False
S8736118,C100689,monthly,2022-01-01,2022-01-29,299,True
S4270310,C100690,monthly,2022-11-08,2022-12-06,299,True
S1177469,C100691,monthly,2022-10-21,2022-11-21,299,True
S2743274,C100692,monthly,2022-08-04,2022-08-11,299,False
S5752935,C100692,trial,2022-09-23,2022-10-07,0,True
S4637715,C100693,trial,2023-03-17,2023-03-20,0,False
S3179482,C100694,monthly,2024-03-15,2024-04-12,299,True
S4099902,C100695,annual,2023-08-17,2024-08-16,2999,True
S2270273,C100696,monthly,2023-09-14,2023-10-12,299,True
S8163592,C100696,monthly,2023-11-21,2023-12-21,299,True
S5652111,C100697,monthly,2023-11-02,2023-12-02,299,False
S5332524,C100698,trial,2022-11-26,2022-12-10,0,False
S9249722,C100698,trial,2023-01-31,2023-02-14,0,True
S3413781,C100699,monthly,2023-04-22,2023-05-08,299,False
S8408511,C100700,monthly,2023-03-29,2023-04-26,299,True
S5204309,C100701,monthly,2023-03-29,2023-04-14,299,False
S1014556,C100702,annual,2023-11-23,2024-11-22,2999,True
S6533643,C100703,annual,2022-08-07,2023-08-07,2999,True
